Location,Address,Resolved Address,Wind Direction,Latitude,Cloud Cover,Minimum Temperature,Date time,Precipitation,Dew Point,Relative Humidity,id,Precipitation Cover,Longitude,Info,Temperature,Maximum Temperature,Visibility,Wind Speed,Heat Index,Weather Type,Snow Depth,Sea Level Pressure,Name,Wind Gust,Wind Chill
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",194,,90,70.3,05/31/2019 14:00:00,,36.5,29.01,,,,,70.3,70.3,10,9.3,,,,1014.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",150,,90,72.1,05/31/2019 15:00:00,,35.8,26.54,,,,,72.1,72.1,10,6.8,,,,1013.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",120,,40.1,74.5,05/31/2019 16:00:00,,36.8,25.42,,,,,74.5,74.5,10,8,,,,1013.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",125,,24.8,72.2,05/31/2019 17:00:00,,38.9,29.87,,,,,72.2,72.2,10,7.4,,,,1013.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",360,,44.7,67.3,05/31/2019 18:00:00,,39,35.41,,,,,67.3,67.3,10,14.4,,Light Rain,,1015.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",196,,44.7,58.6,05/31/2019 19:00:00,,45.5,61.65,,100,,,58.6,58.6,10,9.2,,Light Rain,,1016.6,,34.4,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",135,,44.7,56.5,05/31/2019 20:00:00,,48.1,73.52,,,,,56.5,56.5,10,4,,,,1016.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",260,,50,54.5,05/31/2019 21:00:00,,46.9,75.32,,,,,54.5,54.5,10,6.4,,,,1016.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",221,,15.4,54,05/31/2019 22:00:00,,44.2,69.48,,,,,54,54,10,7.2,,,,1016.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",228,,15.4,52,05/31/2019 23:00:00,,43.7,73.03,,,,,52,52,10,7.3,,,,1016.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",215,,30,51.4,06/01/2019 00:00:00,,43.7,75.03,,,,,51.4,51.4,10,6.9,,,,1015.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",245,,50,52.1,06/01/2019 01:00:00,,43.3,71.81,,,,,52.1,52.1,10,4,,,,1015.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",314,,19.2,53.7,06/01/2019 02:00:00,,42.2,65.07,,,,,53.7,53.7,10,6.8,,,,1016.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",265,,50,51.6,06/01/2019 03:00:00,,41.7,68.85,,,,,51.6,51.6,10,2.5,,,,1016.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",285,,19.2,51.1,06/01/2019 04:00:00,,42,71.04,,,,,51.1,51.1,10,2.5,,,,1016.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",255,,11.5,50.7,06/01/2019 05:00:00,,40.9,68.94,,,,,50.7,50.7,10,2.2,,,,1016.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",245,,50,47.3,06/01/2019 06:00:00,,42.5,83.45,,,,,47.3,47.3,10,5.3,,,,1017.4,,,44.9
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",225,,50,50.6,06/01/2019 07:00:00,,44.2,78.41,,,,,50.6,50.6,10,5.8,,,,1018.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",240,,50,56.5,06/01/2019 08:00:00,,43.9,62.65,,,,,56.5,56.5,10,6.4,,,,1017.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",230,,50,60.6,06/01/2019 09:00:00,,44.4,55.13,,,,,60.6,60.6,10,3.5,,,,1017.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",125,,50,65,06/01/2019 10:00:00,,45.2,48.69,,,,,65,65,10,6.4,,,,1016.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",135,,50,69.2,06/01/2019 11:00:00,,44.3,40.8,,,,,69.2,69.2,10,6.4,,,,1015.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",110,,60.2,72.3,06/01/2019 12:00:00,,45.3,38.06,,,,,72.3,72.3,10,8.1,,,,1014.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",115,,82.4,67.3,06/01/2019 13:00:00,,48.3,50.53,,,,,67.3,67.3,22.3,7.6,,"Thunderstorm, Light Rain",,1013.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",100,,90,74.2,06/01/2019 14:00:00,,47.7,39,,,,,74.2,74.2,10,13.3,,"Thunderstorm, Light Rain",,1012.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",30,,90,58.7,06/01/2019 15:00:00,0.3,50.6,74.51,,100,,,58.7,58.7,8,13.3,,"Thunderstorm, Light Rain",,1015.7,,47.2,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",60,,69.8,64.1,06/01/2019 16:00:00,,51.6,63.83,,100,,,64.1,64.1,10,9.9,,,,1014.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",110,,50,67.5,06/01/2019 17:00:00,,50.2,53.74,,,,,67.5,67.5,10,11.4,,,,1012.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",115,,40.1,68.2,06/01/2019 18:00:00,,50,52.21,,,,,68.2,68.2,10,14.4,,,,1013.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",90,,40.1,65,06/01/2019 19:00:00,,49.7,57.68,,,,,65,65,10,10.9,,,,1013.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",100,,40.1,61.1,06/01/2019 20:00:00,,49.6,65.84,,,,,61.1,61.1,10,6.4,,,,1013.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",125,,50,57.4,06/01/2019 21:00:00,,49.7,75.41,,,,,57.4,57.4,10,8.6,,,,1013.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",202,,19.2,56.4,06/01/2019 22:00:00,,47.6,72.44,,,,,56.4,56.4,10,7.6,,,,1013.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",197,,82.3,56.9,06/01/2019 23:00:00,,48.3,72.78,,,,,56.9,56.9,10,7.1,,,,1014.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",230,,28.8,55.5,06/02/2019 00:00:00,,49.5,80.47,,,,,55.5,55.5,10,5.9,,,,1014.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",141,,19.2,56.5,06/02/2019 01:00:00,,48,73.18,,,,,56.5,56.5,10,11.4,,Lightning Without Thunder,,1013.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",229,,26.9,56.2,06/02/2019 02:00:00,,48.8,76.27,,,,,56.2,56.2,10,9.6,,,,1013.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",205,,19.2,54.9,06/02/2019 03:00:00,,48.6,79.06,,,,,54.9,54.9,10,11.6,,,,1014.4,,29.8,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",180,,39.9,54.1,06/02/2019 04:00:00,,46.4,75.26,,,,,54.1,54.1,10,15.6,,,,1013.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",216,,15.4,52.8,06/02/2019 05:00:00,,47.3,81.63,,,,,52.8,52.8,10,6.9,,,,1013.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",160,,40.1,52.5,06/02/2019 06:00:00,,45.8,77.77,,,,,52.5,52.5,10,8.6,,,,1013.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",155,,30,56,06/02/2019 07:00:00,,46.8,71,,,,,56,56,10,9.9,,,,1013.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",200,,40.1,62.1,06/02/2019 08:00:00,,47,57.65,,,,,62.1,62.1,10,10.3,,,,1012.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",185,,40.1,67,06/02/2019 09:00:00,,48.8,52.06,,,,,67,67,10,9.7,,,,1012.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",205,,40.1,72.9,06/02/2019 10:00:00,,46,38.18,,,,,72.9,72.9,10,13.7,,,,1011,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",180,,40.1,75.6,06/02/2019 11:00:00,,45.2,34.02,,,,,75.6,75.6,10,12.6,,,,1010.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",160,,40.1,78.8,06/02/2019 12:00:00,,45.1,30.36,,,,,78.8,78.8,10,8.6,,,,1009.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",140,,50,81.7,06/02/2019 13:00:00,,46.2,28.88,,,,,81.7,81.7,10,10.4,80.2,,,1007.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",180,,90,73.6,06/02/2019 14:00:00,,48.2,40.65,,,,,73.6,73.6,10,13.2,,"Thunderstorm, Light Rain",,1008.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",258,,90,69.7,06/02/2019 15:00:00,,46.8,43.97,,100,,,69.7,69.7,9.6,10.7,,"Lightning Without Thunder, Thunderstorm",,1010.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",150,,69.8,71.3,06/02/2019 16:00:00,,42.4,35.16,,,,,71.3,71.3,10,8.6,,,,1011,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",175,,69.8,71.9,06/02/2019 17:00:00,,43.9,36.58,,,,,71.9,71.9,10,12.1,,,,1010.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",170,,90,73.3,06/02/2019 18:00:00,,42.5,33.09,,,,,73.3,73.3,10,9.7,,,,1009.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",180,,69.8,70.7,06/02/2019 19:00:00,,41.8,35.15,,,,,70.7,70.7,10,9.2,,,,1009,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",200,,90,64.1,06/02/2019 20:00:00,,47,53.78,,,,,64.1,64.1,10,5.1,,,,1009.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",210,,70.2,61.5,06/02/2019 21:00:00,,44.3,53.24,,,,,61.5,61.5,10,9.7,,,,1009.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",220,,27,60.9,06/02/2019 22:00:00,,44.4,54.45,,,,,60.9,60.9,10,2.7,,,,1010.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",327,,27,59.3,06/02/2019 23:00:00,,44.9,58.86,,,,,59.3,59.3,10,9,,,,1010.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",306,,15.4,55.9,06/03/2019 00:00:00,,45.1,67.11,,,,,55.9,55.9,10,9.6,,,,1010.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",311,,5.8,54.8,06/03/2019 01:00:00,,45.2,70.04,,,,,54.8,54.8,10,8.1,,,,1011.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",287,,,52.5,06/03/2019 02:00:00,,43.8,72.13,,,,,52.5,52.5,10,7.6,,,,1012.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",279,,11.5,52.8,06/03/2019 03:00:00,,43.8,71.5,,,,,52.8,52.8,10,7.2,,,,1013.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",250,,5.8,50.6,06/03/2019 04:00:00,,43.7,77.09,,,,,50.6,50.6,10,6.5,,,,1012.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",249,,5.8,51.1,06/03/2019 05:00:00,,42.9,73.63,,,,,51.1,51.1,10,7.2,,,,1012.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",210,,39.9,51.3,06/03/2019 06:00:00,,42.3,71.09,,,,,51.3,51.3,10,8.6,,,,1012.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",210,,50,56.5,06/03/2019 07:00:00,,43.5,61.84,,,,,56.5,56.5,10,6.4,,,,1011.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",210,,50,62.6,06/03/2019 08:00:00,,44.2,50.89,,,,,62.6,62.6,10,2.4,,,,1011.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",230,,40.1,67.8,06/03/2019 09:00:00,,42.5,39.9,,,,,67.8,67.8,10,4,,,,1010.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",240,,40.1,72.9,06/03/2019 10:00:00,,41.8,32.68,,,,,72.9,72.9,10,4.6,,,,1009.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",240,,30,77,06/03/2019 11:00:00,,41.8,28.47,,,,,77,77,10,5.1,,,,1009.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",124,,50,79.5,06/03/2019 12:00:00,,40.3,24.7,,,,,79.5,79.5,10,8.6,,,,1009.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",350,,90,74.3,06/03/2019 13:00:00,,42.8,32.38,,100,,,74.3,74.3,10,7.4,,Light Rain,,1009.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",90,,90,77.8,06/03/2019 14:00:00,,49.1,36.54,,100,,,77.8,77.8,10,13.9,,Lightning Without Thunder,,1009.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",70,,90,70.1,06/03/2019 15:00:00,,45.2,40.96,,100,,,70.1,70.1,10,13.9,,"Lightning Without Thunder, Thunderstorm, Light Rain",,1010.8,,33.3,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",95,,90,62.8,06/03/2019 16:00:00,0.1,46.8,55.83,,100,,,62.8,62.8,10,16.1,,"Lightning Without Thunder, Light Rain",,1011.2,,29.8,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",285,,90,60,06/03/2019 17:00:00,,46.6,61.13,,100,,,60,60,10,12.6,,"Thunderstorm, Light Rain",,1015,,33.3,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",100,,90,64.1,06/03/2019 18:00:00,,49.5,58.93,,100,,,64.1,64.1,10,11.4,,,,1012.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",125,,90,66.8,06/03/2019 19:00:00,,48.1,51.02,,,,,66.8,66.8,10,8.6,,,,1011.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",180,,69.8,64.7,06/03/2019 20:00:00,,48.4,55.42,,,,,64.7,64.7,10,1.7,,,,1011.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",70,,69.8,59.4,06/03/2019 21:00:00,,47,63.51,,,,,59.4,59.4,10,5.8,,,,1012.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",190,,26.9,54.2,06/03/2019 22:00:00,,46.8,76.09,,,,,54.2,54.2,10,5.6,,,,1013,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",191,,19.2,55.3,06/03/2019 23:00:00,,46.5,72.12,,,,,55.3,55.3,10,8.5,,,,1012.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",201,,15.4,55.3,06/04/2019 00:00:00,,43.8,65.27,,,,,55.3,55.3,10,5.9,,,,1012.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",211,,15.4,54.7,06/04/2019 01:00:00,,43.7,66.52,,,,,54.7,54.7,10,8.3,,,,1012.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",201,,11.5,53.1,06/04/2019 02:00:00,,42.3,66.69,,,,,53.1,53.1,10,6.4,,,,1012.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",209,,,53.1,06/04/2019 03:00:00,,41.9,65.79,,,,,53.1,53.1,10,7.6,,,,1012.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",180,,11.5,54.1,06/04/2019 04:00:00,,40.3,59.62,,,,,54.1,54.1,10,3.4,,,,1012.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",241,,11.5,52.1,06/04/2019 05:00:00,,39.2,61.16,,,,,52.1,52.1,10,9,,,,1012.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",165,,30,51.6,06/04/2019 06:00:00,,41,66.98,,,,,51.6,51.6,10,5.3,,,,1013,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",205,,15.1,58.3,06/04/2019 07:00:00,,41.2,52.8,,,,,58.3,58.3,10,5.8,,,,1012.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",215,,15.1,63.9,06/04/2019 08:00:00,,42.5,45.48,,,,,63.9,63.9,10,6.4,,,,1012.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",210,,30,68.9,06/04/2019 09:00:00,,42.4,38.16,,,,,68.9,68.9,10,1.7,,,,1012.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",60,,30,72.2,06/04/2019 10:00:00,,39.8,30.91,,,,,72.2,72.2,10,2.3,,,,1012.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",50,,39.9,74.7,06/04/2019 11:00:00,,43.2,32.31,,,,,74.7,74.7,10,6.4,,,,1012.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",55,,50,77.2,06/04/2019 12:00:00,,43.3,29.89,,,,,77.2,77.2,10,9.2,,,,1012,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",50,,90,74,06/04/2019 13:00:00,,41.7,31.22,,,,,74,74,10,8.1,,Thunderstorm,,1012.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",210,,90,70.6,06/04/2019 14:00:00,,42.9,36.81,,,,,70.6,70.6,10,12.6,,"Thunderstorm, Light Rain",,1013.6,,47.2,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",150,,90,69.1,06/04/2019 15:00:00,,43.9,40.19,,,,,69.1,69.1,10,18.5,,,,1012.8,,49.4,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",180,,70.2,73.8,06/04/2019 16:00:00,,42.4,32.35,,,,,73.8,73.8,10,11.5,,,,1012.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",180,,70.2,73.4,06/04/2019 17:00:00,,43.3,33.9,,,,,73.4,73.4,10,10.4,,,,1011.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",310,,70.2,73.4,06/04/2019 18:00:00,,42,32.32,,,,,73.4,73.4,10,11.4,,,,1012.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",10,,90,68.9,06/04/2019 19:00:00,,43.5,39.83,,,,,68.9,68.9,10,2.4,,,,1012.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",50,,90,65.5,06/04/2019 20:00:00,,43.6,45,,,,,65.5,65.5,10,4,,,,1013,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",50,,69.8,60.6,06/04/2019 21:00:00,,45.2,56.9,,,,,60.6,60.6,10,5.3,,,,1013.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",239,,74.6,58.7,06/04/2019 22:00:00,,45.4,61.16,,,,,58.7,58.7,10,3.6,,,,1014.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",220,,46.2,59.3,06/04/2019 23:00:00,,44.4,57.85,,,,,59.3,59.3,10,0.9,,,,1014.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",230,,9.7,54.2,06/05/2019 00:00:00,,45.4,72.21,,,,,54.2,54.2,10,0.7,,,,1014.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",235,,15.4,52,06/05/2019 01:00:00,,45.3,77.91,,,,,52,52,10,7.2,,,,1015.5,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",232,,5.8,52.3,06/05/2019 02:00:00,,45,76.21,,,,,52.3,52.3,10,5.3,,,,1015.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",243,,5.8,52.4,06/05/2019 03:00:00,,42.7,69.39,,,,,52.4,52.4,10,4.5,,,,1015.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",160,,36.6,50.6,06/05/2019 04:00:00,,43.6,76.55,,,,,50.6,50.6,10,2.5,,,,1015.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",232,,9.7,50.8,06/05/2019 05:00:00,,43.4,75.66,,,,,50.8,50.8,10,4.7,,,,1014.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",160,,40.1,49.1,06/05/2019 06:00:00,,44,82.41,,,,,49.1,49.1,10,5.8,,,,1015.1,,,46.7
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",180,,69.8,53.4,06/05/2019 07:00:00,,46.6,77.55,,,,,53.4,53.4,10,2.4,,,,1015.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",240,,50,61.2,06/05/2019 08:00:00,,45.1,55.24,,,,,61.2,61.2,10,5.2,,,,1015,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",260,,40.1,65.2,06/05/2019 09:00:00,,44.9,47.74,,,,,65.2,65.2,10,2.4,,,,1015.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",90,,40.1,69.2,06/05/2019 10:00:00,,44.6,41.2,,,,,69.2,69.2,10,2.4,,,,1014.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",70,,40.1,71.2,06/05/2019 11:00:00,,44.4,38.25,,,,,71.2,71.2,10,3.5,,,,1014.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",100,,50,74.6,06/05/2019 12:00:00,,43,32.24,,,,,74.6,74.6,22.3,6.7,,,,1013.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",60,,50,74.7,06/05/2019 13:00:00,,47.7,38.43,,,,,74.7,74.7,10,7.5,,,,1013.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",90,,50,76.1,06/05/2019 14:00:00,,46.2,34.69,,,,,76.1,76.1,10,7,,,,1012.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",120,,69.8,75.1,06/05/2019 15:00:00,,46,35.48,,,,,75.1,75.1,10,5.8,,,,1012.9,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",155,,90,71.1,06/05/2019 16:00:00,,46.2,41.06,,,,,71.1,71.1,10,11.5,,,,1013.7,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",190,,90,70.3,06/05/2019 17:00:00,,47.8,44.72,,,,,70.3,70.3,10,10.9,,,,1013.3,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",215,,90,70.3,06/05/2019 18:00:00,,47.2,43.84,,,,,70.3,70.3,10,10.3,,,,1013.4,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",245,,90,67.3,06/05/2019 19:00:00,,46.1,46.58,,,,,67.3,67.3,10,12.1,,,,1013.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",240,,90,64.8,06/05/2019 20:00:00,,47.5,53.35,,,,,64.8,64.8,10,2.9,,Lightning Without Thunder,,1013.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",295,,90,63.5,06/05/2019 21:00:00,,45.7,52.26,,,,,63.5,63.5,10,11.5,,,,1014.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",257,,96.2,57.5,06/05/2019 22:00:00,,48.7,72.45,,,,,57.5,57.5,10,10.5,,Light Rain,,1015.1,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",258,,34.6,56.9,06/05/2019 23:00:00,,49.1,75.07,,,,,56.9,56.9,10,8.7,,,,1014.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",183,,27,56.6,06/06/2019 00:00:00,,47.8,72.27,,,,,56.6,56.6,10,6.2,,,,1013.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",205,,60.2,55.6,06/06/2019 01:00:00,,45.8,69.55,,,,,55.6,55.6,10,6.4,,,,1013.2,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",175,,25.2,53.2,06/06/2019 02:00:00,,44.6,72.69,,,,,53.2,53.2,10,6.4,,,,1012.8,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",239,,11.5,51.9,06/06/2019 03:00:00,,45.6,78.92,,,,,51.9,51.9,10,6.9,,,,1012.6,,,
Wheat Ridge,"Wheat Ridge, CO, United States","Wheat Ridge, CO, United States",244,,5.8,51.8,06/06/2019 04:00:00,,44.3,75.56,,,,,51.8,51.8,10,4.7,,,,1013.1,,,
